label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
6.0,-0.2602694034576416,2.3958113193511963,2.970080614089966,-1.0581696033477783,1.1641911268234253,-2.2342042922973633,-6.72388219833374,2.713731527328491,-2.644641160964966,1.8599631786346436
7.0,3.4291739463806152,-3.676340103149414,6.530106067657471,9.057402610778809,2.201843500137329,1.5668909549713135,-11.660395622253418,-5.251236438751221,-3.2365071773529053,1.2841299772262573
7.0,4.828287124633789,-3.7315239906311035,5.300470352172852,3.775048017501831,-1.531309723854065,1.324695110321045,-11.332649230957031,-3.8151121139526367,-2.874305248260498,4.648041725158691
0.0,3.717257261276245,1.9752591848373413,-1.6945937871932983,-7.039546012878418,1.177639365196228,-1.8451955318450928,-7.039092063903809,4.896721363067627,-1.207612156867981,-1.728284478187561
5.0,0.3940998613834381,2.2221930027008057,-1.4235320091247559,-1.2808301448822021,-0.4047020673751831,-0.41834670305252075,-2.809115409851074,2.333307981491089,0.3003956377506256,-0.6731796264648438
6.0,4.750563144683838,0.9122143387794495,0.18773037195205688,0.09436559677124023,-0.5283651351928711,-1.833374261856079,-5.910876274108887,2.1116485595703125,0.9591982960700989,0.9537941217422485
9.0,3.2252373695373535,-1.8728938102722168,1.9261665344238281,4.038897514343262,-0.30652108788490295,-1.1892402172088623,-3.8451433181762695,1.187287449836731,1.2651175260543823,1.9670114517211914
1.0,-7.282150745391846,0.9560950398445129,9.48428726196289,3.246199369430542,-6.255197048187256,2.6341776847839355,-7.8045334815979,-10.20376205444336,-2.168699264526367,-5.02963924407959
9.0,-1.9807043075561523,0.9084506630897522,4.340061187744141,3.920635223388672,-0.22818666696548462,-1.3132214546203613,-4.132931232452393,-1.3298863172531128,-0.862517774105072,1.7125322818756104
1.0,-4.789356231689453,-1.4811835289001465,7.323814392089844,3.719028949737549,-5.628851413726807,1.5051004886627197,-4.252377510070801,-6.151120185852051,-0.5909005999565125,-1.6757258176803589
6.0,1.8902466297149658,3.1369552612304688,-1.9424763917922974,0.03203687444329262,0.39599815011024475,-0.22707629203796387,-4.817638397216797,3.259716510772705,-0.3051411211490631,0.6780314445495605
4.0,1.4635722637176514,0.6343221068382263,1.5456619262695312,2.725599527359009,-0.35603997111320496,-0.8430536985397339,-2.1200759410858154,-0.9367039203643799,-0.6467151641845703,0.2482355535030365
5.0,0.8779340386390686,0.8210517764091492,0.17397284507751465,-2.351067543029785,-0.41207897663116455,-1.7316913604736328,-3.4615371227264404,1.590012788772583,2.673588514328003,-3.7613282203674316
9.0,5.908102512359619,-2.719594955444336,0.24347767233848572,1.9985021352767944,-1.9524723291397095,0.07889321446418762,-5.114009857177734,2.441678762435913,0.3366546034812927,2.0521514415740967
2.0,0.17940931022167206,-0.9187759757041931,1.5419161319732666,2.3426148891448975,-6.6123151779174805,-0.34778013825416565,-1.8300797939300537,0.6157859563827515,4.124299049377441,1.0789686441421509
7.0,0.5907163023948669,-3.7801759243011475,5.785625457763672,4.1033196449279785,1.2453964948654175,1.4822542667388916,-8.971585273742676,-3.434544324874878,-1.9060534238815308,1.168379545211792
9.0,2.388115406036377,-1.5026360750198364,2.3252129554748535,3.4493093490600586,0.45238780975341797,-1.7288107872009277,-3.992067813873291,0.33246248960494995,2.2311580181121826,0.21558305621147156
2.0,1.8953499794006348,-1.869856834411621,0.4448450803756714,3.538947105407715,-8.551846504211426,2.0396997928619385,-2.5766749382019043,3.0557188987731934,1.8696755170822144,5.831169128417969
7.0,-2.861433982849121,-1.784162998199463,8.389165878295898,3.410095453262329,-0.13925310969352722,-0.2443934679031372,-11.878996849060059,-7.533586502075195,1.7113361358642578,0.4307936728000641
1.0,-2.742576837539673,-0.3607458472251892,6.2421159744262695,6.647789001464844,-3.0802180767059326,0.15432177484035492,-2.1383707523345947,-2.934131622314453,-2.5582499504089355,0.23328807950019836
8.0,-0.19928060472011566,1.0807403326034546,-0.34447360038757324,-0.12762026488780975,-2.1587982177734375,-0.9858697056770325,-1.6511399745941162,1.8229224681854248,2.352189064025879,-2.8226029872894287
0.0,4.255280017852783,1.5929657220840454,-2.303990364074707,-4.117194175720215,1.0996052026748657,-2.0586016178131104,-4.88845157623291,5.263338088989258,0.2580473721027374,-1.6593114137649536
6.0,7.928306579589844,0.014980733394622803,-0.17522986233234406,1.1441446542739868,1.5628175735473633,-2.377192258834839,-6.583306312561035,2.764408588409424,0.2769089639186859,0.5089709758758545
0.0,1.4875068664550781,4.699617385864258,-1.0882047414779663,-2.3951618671417236,1.4098891019821167,-1.6205596923828125,-6.320127964019775,4.605151653289795,-2.522956609725952,0.1816154420375824
3.0,-4.638262748718262,3.8907549381256104,0.22548726201057434,2.266601800918579,-4.21865177154541,1.7018530368804932,-3.4891860485076904,0.157171368598938,-0.9995753169059753,-3.2454240322113037
0.0,1.674180269241333,6.274301052093506,-1.7250574827194214,0.35151010751724243,1.1098682880401611,-0.7078441381454468,-5.399118423461914,2.821462392807007,-3.4101994037628174,-1.2585479021072388
1.0,-2.4731271266937256,1.1110533475875854,4.240050315856934,4.932360649108887,-1.9667543172836304,-0.053867071866989136,-2.3778367042541504,-1.476120948791504,-1.8708992004394531,1.2632066011428833
3.0,1.1690860986709595,5.411922931671143,-1.362046480178833,-3.0730996131896973,-5.7778425216674805,-0.9875436425209045,-3.84531307220459,1.5845402479171753,-1.0501070022583008,-1.8917800188064575
9.0,0.6108837723731995,0.5702284574508667,1.3520513772964478,3.139918088912964,1.2999439239501953,-0.6540960073471069,-3.5796291828155518,-0.3793449103832245,0.20251867175102234,0.11391499638557434
2.0,-0.6957718133926392,0.08815734088420868,0.14382055401802063,1.2757493257522583,-7.904530048370361,1.391739845275879,-2.831264019012451,-3.7237119674682617,5.484046936035156,-2.599548816680908
8.0,-3.891427516937256,1.4092382192611694,3.1801557540893555,1.8989394903182983,-3.6105051040649414,-0.9824430346488953,-1.5160268545150757,1.4989819526672363,-0.4128779470920563,0.1608736515045166
8.0,-2.932485818862915,2.66365385055542,1.8615950345993042,2.530895948410034,-2.659982204437256,-0.7382034659385681,-1.0635484457015991,-1.1593824625015259,0.7005552649497986,-0.29170823097229004
9.0,-2.750671625137329,1.3279573917388916,4.0482401847839355,4.499391555786133,0.250901997089386,0.6689173579216003,-5.704081058502197,-4.095344066619873,-1.3282670974731445,0.4270566403865814
2.0,0.030696095898747444,1.493325114250183,2.9368202686309814,0.2632826566696167,-7.443170070648193,1.1278741359710693,-6.341810703277588,-3.8399648666381836,1.6489431858062744,-0.9977278709411621
4.0,2.5162527561187744,-0.3633805513381958,0.7340179681777954,1.9620766639709473,-0.4145990014076233,-0.2605588734149933,-1.6646960973739624,-0.94835364818573,-0.5521336793899536,-0.00849616527557373
8.0,0.3313688635826111,1.3401786088943481,-0.15814365446567535,1.1102302074432373,-3.544095277786255,-1.6108653545379639,-0.20143957436084747,2.759464740753174,1.5108652114868164,-0.550171434879303
1.0,-0.951694667339325,0.33386504650115967,2.1021788120269775,2.3019216060638428,-5.530692100524902,0.5284937620162964,-1.940189242362976,-0.9906319379806519,1.420157551765442,1.4545248746871948
3.0,-1.5494284629821777,2.911778211593628,0.02619166672229767,-2.493680953979492,-3.1885054111480713,-0.6181136965751648,-2.9337377548217773,1.6039637327194214,-0.44586795568466187,-2.9383604526519775
0.0,-0.34368911385536194,5.755550861358643,1.1675440073013306,-4.172287940979004,0.10718770325183868,-2.3022165298461914,-7.308210849761963,3.394932746887207,-3.7028696537017822,-0.37256959080696106
0.0,0.9592849016189575,4.074859142303467,0.24377889931201935,-2.602966070175171,2.309368848800659,-2.5944929122924805,-5.4097900390625,4.035663604736328,-2.152951240539551,-1.2679014205932617
9.0,-0.758823573589325,2.1600916385650635,4.223404884338379,3.6874186992645264,0.6789093017578125,-0.7917279601097107,-5.558200836181641,-3.9593605995178223,-2.4320731163024902,-0.20293360948562622
8.0,-0.09657257050275803,2.844515323638916,-0.7261820435523987,0.4555239677429199,-1.5301309823989868,-1.1815474033355713,-1.9438129663467407,1.226205587387085,1.6329314708709717,-0.04355567693710327
4.0,8.445596694946289,-1.728631854057312,2.4528276920318604,4.255283832550049,0.9678109884262085,-2.100430965423584,-4.117917060852051,0.022287443280220032,-3.0526938438415527,0.4181041419506073
6.0,-1.4313836097717285,2.539602756500244,2.9117658138275146,0.33102476596832275,-1.278641700744629,-2.891833782196045,-2.4193265438079834,3.2537484169006348,-1.5132585763931274,0.9680631160736084
4.0,1.785778284072876,1.609035611152649,1.874722957611084,3.4625070095062256,1.6737322807312012,-1.818495750427246,-3.006007432937622,-0.5196696519851685,-0.9822946190834045,-0.7079426050186157
1.0,-2.5860064029693604,-0.7292249202728271,5.8648681640625,6.2031755447387695,-3.900578022003174,0.9450395107269287,-1.6950963735580444,-2.5159530639648438,-2.979383707046509,0.5234071016311646
5.0,0.3466763198375702,3.429910898208618,-0.7046660780906677,-0.7443749308586121,-1.8189071416854858,-1.901972770690918,-3.7800686359405518,3.893259048461914,1.630868911743164,-1.2071510553359985
6.0,2.889542579650879,2.011575937271118,-0.33688151836395264,0.0609094575047493,3.490755558013916,-1.2963762283325195,-5.2107367515563965,2.922971248626709,-3.122915506362915,0.6992771625518799
6.0,-0.5801630020141602,2.643606185913086,2.8112268447875977,-1.1071285009384155,-1.2687036991119385,-2.779236316680908,-3.7842764854431152,2.1606297492980957,-0.25008267164230347,-1.8183448314666748
2.0,2.5805764198303223,-2.5908079147338867,-4.243485927581787,0.2036384642124176,-9.025554656982422,5.069241523742676,-5.223951816558838,-2.781944990158081,7.690191745758057,-1.8278483152389526
1.0,-0.269316703081131,-0.7522146701812744,4.207830429077148,6.8386125564575195,-3.232536792755127,1.3160696029663086,-1.6268891096115112,-1.5169239044189453,-3.044280767440796,1.6440430879592896
6.0,0.02459092065691948,2.733637571334839,0.8213290572166443,1.2974483966827393,3.13604998588562,-1.6090588569641113,-4.599246025085449,3.062229633331299,-2.2067689895629883,0.8678747415542603
4.0,0.10513876378536224,2.5238280296325684,2.7146666049957275,1.0944174528121948,-0.9256179332733154,-1.4548299312591553,-4.457828521728516,-1.611616611480713,0.14618882536888123,-1.3182746171951294
3.0,3.7414021492004395,-0.2443813681602478,-1.377666711807251,-4.760900020599365,-6.32580041885376,3.5301671028137207,-12.154749870300293,0.33693161606788635,0.2941795289516449,5.91782283782959
7.0,1.0183345079421997,-2.6458094120025635,4.1756510734558105,4.501181125640869,-4.110986709594727,-0.6268802881240845,-4.606062412261963,0.7934895753860474,2.0915820598602295,3.821995735168457
3.0,-1.3322182893753052,2.1358840465545654,-0.6902577877044678,0.1295645833015442,-0.5114365220069885,-0.0796947330236435,-1.0754019021987915,1.1562652587890625,-0.6496737599372864,0.28737393021583557
1.0,-5.589722633361816,1.2038720846176147,6.7672929763793945,4.9581146240234375,-4.522660255432129,0.3705093264579773,-4.520179748535156,-4.153275012969971,-1.0828460454940796,0.8377615213394165
4.0,3.57452654838562,-0.8768990635871887,1.3740324974060059,2.379194498062134,1.5352299213409424,-1.63913893699646,-3.172393560409546,0.4477194547653198,0.6721502542495728,-1.1727265119552612
6.0,3.216212749481201,1.6209959983825684,2.030580759048462,-0.16716012358665466,3.172776460647583,-3.6975600719451904,-5.4999284744262695,3.0334599018096924,-1.8950573205947876,0.826500415802002
8.0,-3.1920156478881836,2.867626905441284,1.7963078022003174,1.4905266761779785,-3.8510749340057373,-2.12154483795166,-1.3244216442108154,1.3602325916290283,1.6738650798797607,-0.8619091510772705
7.0,-6.064167022705078,-1.2634812593460083,9.895207405090332,5.195084571838379,-1.8323783874511719,0.533889651298523,-10.255472183227539,-4.9306960105896,-0.93491530418396,3.22021484375
0.0,2.709934711456299,-0.23393459618091583,-2.4035472869873047,-5.761429786682129,-3.6924734115600586,0.7908560037612915,-7.031209945678711,3.737612247467041,1.7485166788101196,1.5779513120651245
5.0,-2.8478291034698486,0.7978907823562622,3.0946462154388428,-2.4216625690460205,-2.143548011779785,-0.6361606121063232,-5.528482437133789,0.8338196277618408,0.206040620803833,-0.3564471900463104
4.0,3.3079864978790283,-0.6889527440071106,2.9681453704833984,2.5225486755371094,2.788498640060425,-1.9835700988769531,-7.313690185546875,-0.9555255174636841,1.6564322710037231,-2.374960422515869
9.0,0.22838249802589417,0.14393095672130585,5.6758928298950195,2.6786081790924072,-0.9041787981987,-0.7737564444541931,-9.210149765014648,-3.581876039505005,-0.5583717823028564,1.2056198120117188
8.0,-3.023571014404297,2.3188235759735107,1.9490418434143066,1.067154884338379,-3.205202579498291,-1.4104678630828857,-1.80234956741333,0.10497530549764633,1.5102641582489014,-1.3660434484481812
8.0,-1.8614403009414673,0.9414684176445007,1.6406145095825195,1.3943583965301514,-2.577815532684326,-0.8366293907165527,-1.8738572597503662,0.7260726690292358,1.5285371541976929,-0.33041998744010925
0.0,2.833406925201416,3.9709532260894775,-2.2645559310913086,-2.121655225753784,1.106565237045288,-1.2762856483459473,-7.3354716300964355,6.4513044357299805,-0.983356237411499,-0.3992238938808441
1.0,-2.3462605476379395,0.177439883351326,5.27537727355957,5.476158142089844,-4.058307647705078,0.10359293967485428,-1.7556127309799194,-3.036480665206909,-1.6954684257507324,-0.03303951025009155
1.0,0.04645945504307747,-1.076502799987793,5.075455188751221,6.275414943695068,-3.5044782161712646,0.7520849704742432,-2.044734239578247,-2.2799839973449707,-3.0968987941741943,2.089056968688965
6.0,-0.2936388850212097,3.1382360458374023,2.7581748962402344,0.7246152758598328,-0.245864599943161,-2.818922281265259,-2.863304853439331,2.3570706844329834,-3.3000926971435547,2.2581655979156494
7.0,-2.0226011276245117,-0.9697938561439514,6.7195892333984375,5.3459367752075195,0.5341383218765259,1.1830837726593018,-9.025474548339844,-6.030587673187256,-2.553971290588379,1.2200682163238525
1.0,-6.876670837402344,0.39965176582336426,8.094003677368164,3.3082079887390137,-3.1657683849334717,0.6414413452148438,-5.175950050354004,-4.365894794464111,-2.264648199081421,-0.019648492336273193
9.0,0.3877377212047577,-0.25104087591171265,5.682175159454346,5.24470853805542,0.4285123944282532,-2.273383140563965,-7.992226600646973,-0.052158236503601074,-0.7633848786354065,3.69215726852417
0.0,2.7722275257110596,3.2635293006896973,-0.9866027235984802,-8.546320915222168,-0.5393398404121399,-2.0795586109161377,-8.63814640045166,3.7971301078796387,-0.1417742669582367,-3.6170835494995117
5.0,-0.7903532385826111,-0.03971695899963379,4.887895584106445,-3.561762809753418,-2.4281625747680664,0.44897425174713135,-9.02892017364502,-2.2818312644958496,-1.9983288049697876,-1.2262390851974487
0.0,-0.13672135770320892,4.859193325042725,-1.4471925497055054,-3.604994773864746,0.7828693985939026,-1.0106663703918457,-8.728925704956055,5.321932792663574,-0.44403767585754395,0.05933263897895813
5.0,2.304783821105957,1.8074538707733154,-2.5904593467712402,0.22123102843761444,-2.6085433959960938,-0.07832467555999756,-1.7974773645401,2.705024480819702,1.3876162767410278,-0.9182538986206055
8.0,-2.9735164642333984,2.218736410140991,1.727164387702942,1.9864712953567505,-3.7000234127044678,-0.15051308274269104,-2.595484733581543,-0.7075762748718262,1.5372527837753296,-0.8684303760528564
4.0,6.011160373687744,0.08131502568721771,2.7334609031677246,0.56915283203125,1.039769172668457,-1.8244752883911133,-6.600719451904297,-3.4120185375213623,-0.6912941336631775,-3.0494065284729004
9.0,1.3075240850448608,-1.0157884359359741,3.7548508644104004,2.6513376235961914,1.7001832723617554,-2.0165412425994873,-6.386348724365234,-0.7629088163375854,1.5899792909622192,0.24220165610313416
4.0,2.800475835800171,-0.024971753358840942,1.8430359363555908,2.3495564460754395,1.16215181350708,-0.6997173428535461,-4.1637983322143555,-0.2709675431251526,-2.059370279312134,0.312964528799057
9.0,-0.24147778749465942,0.759390115737915,5.222053527832031,4.162296772003174,1.1159977912902832,-1.7172422409057617,-7.3929877281188965,-2.2614729404449463,-1.9630658626556396,2.8545989990234375
1.0,-6.913994312286377,-0.25707828998565674,8.853010177612305,3.4672155380249023,-6.938924312591553,3.31589937210083,-6.976140022277832,-9.012368202209473,-2.085420846939087,-3.8757827281951904
1.0,-4.649343967437744,-1.0945000648498535,6.747032165527344,2.8450615406036377,-3.880190134048462,1.7433733940124512,-4.408149242401123,-5.876191139221191,-1.6909059286117554,-2.291531562805176
9.0,-0.1946248859167099,0.8432909846305847,3.2281923294067383,3.3596293926239014,1.4008474349975586,-0.9547615647315979,-7.4680023193359375,-1.2220377922058105,0.40284407138824463,1.7951653003692627
7.0,-0.4741743803024292,1.0103912353515625,2.6510682106018066,5.36911153793335,1.9523985385894775,1.3712193965911865,-7.740797519683838,-3.412334680557251,-2.2054665088653564,1.5818489789962769
7.0,-1.8341920375823975,0.0878257006406784,5.219973087310791,2.311826705932617,0.7901566624641418,0.3507338762283325,-11.023027420043945,-5.9543137550354,1.190353512763977,0.15278643369674683
3.0,0.46888047456741333,5.774446964263916,-0.693138599395752,-1.052549123764038,-3.674590826034546,-2.3652117252349854,-3.8132970333099365,2.550563097000122,0.307997465133667,-1.425224781036377
4.0,3.8642821311950684,0.41139012575149536,3.6317625045776367,4.328945159912109,3.351778507232666,-0.990125834941864,-10.251107215881348,-1.9329599142074585,-1.9644882678985596,-0.0019988417625427246
9.0,1.1734139919281006,1.131475806236267,2.571256637573242,3.7730302810668945,1.2328221797943115,-0.7280023097991943,-5.435837268829346,-2.7989556789398193,-0.6371947526931763,-0.2593950629234314
1.0,-2.429138660430908,1.0072474479675293,3.817441463470459,6.916409969329834,-1.9038975238800049,1.3265843391418457,-2.119143009185791,-0.8196688890457153,-3.513169288635254,1.007063388824463
0.0,1.7685115337371826,3.7626166343688965,-0.15788190066814423,-4.088113307952881,2.4358413219451904,-2.1676087379455566,-9.107728958129883,4.613486289978027,-0.32742398977279663,-2.0125136375427246
6.0,-0.6980535387992859,4.367154598236084,1.8426259756088257,1.8949302434921265,1.4159860610961914,-2.666234254837036,-4.235572338104248,3.124013662338257,-2.623690128326416,1.902543306350708
4.0,0.39449894428253174,1.6638587713241577,2.68493914604187,0.09760179370641708,1.032018780708313,-1.1855120658874512,-4.362330436706543,-1.9504334926605225,-1.0953339338302612,-2.3912270069122314
4.0,2.5457868576049805,0.6250587701797485,0.4681089520454407,2.666747808456421,-8.27450942993164,1.6869444847106934,-3.638713836669922,-0.8672335147857666,1.8043307065963745,2.2662603855133057
8.0,-3.1053264141082764,3.0390477180480957,1.7479937076568604,0.813093900680542,-2.977710485458374,-1.3283696174621582,-2.527107000350952,-0.4354170262813568,1.8849873542785645,-1.3016527891159058
5.0,-0.09815328568220139,0.7863224744796753,0.5003778338432312,-2.9032042026519775,-0.33600911498069763,-1.3112237453460693,-3.088184356689453,2.239656686782837,0.5652896165847778,-1.110054850578308
2.0,-1.822345495223999,2.029766798019409,6.205944061279297,-6.148077964782715,-8.132009506225586,-0.6568554043769836,-13.441717147827148,-3.3944168090820312,2.19049072265625,-2.1323962211608887
6.0,-1.2318488359451294,4.116528034210205,2.7161734104156494,0.2247740775346756,1.7495256662368774,-2.3548121452331543,-4.945406913757324,2.274057149887085,-4.3968825340271,1.3510278463363647
3.0,-0.10124558955430984,4.716732978820801,-3.587836503982544,-4.047111511230469,-2.6376547813415527,-0.6181182265281677,-3.463899612426758,5.138573169708252,-1.2468847036361694,-1.5953505039215088
6.0,2.9803926944732666,1.3279314041137695,0.6326765418052673,0.5880095958709717,0.3308485150337219,-2.0982587337493896,-2.9684486389160156,3.110489845275879,-1.3562825918197632,0.876060962677002
2.0,-0.8588498830795288,-1.282883882522583,3.7941653728485107,1.4719406366348267,-10.26877212524414,2.1551263332366943,-5.459712982177734,-3.79105806350708,3.132676601409912,0.9321043491363525
1.0,-5.412875652313232,-1.7053202390670776,8.142181396484375,3.3773083686828613,-6.501165390014648,1.589766263961792,-4.616112232208252,-6.414795398712158,-0.5793294906616211,-1.548293948173523
5.0,-1.427991509437561,0.07198022305965424,1.5364303588867188,-4.410882472991943,-0.6326799988746643,1.8605155944824219,-6.938831329345703,-1.04058039188385,-2.096940755844116,-1.3045014142990112
8.0,-0.9775844216346741,1.923183798789978,0.7848495841026306,1.6732441186904907,-2.7920351028442383,-1.746659278869629,-0.4593728184700012,0.9295116662979126,1.881432056427002,-0.5478038191795349
